SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SCH_TYPE,LOW_GRADE,HIGH_GRADE,TITLE1_STATUS,MEMBERSHIP,CONTACT_NAME,ADDRESS,ADDRESS2,PO_BOX,CITY,STATE,ZIPCODE,PHONE,FAX,LATITUDE,LONGITUDE,COOP,COOP_CODE
20162017,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,A1,Preschool,5th,Not a Title 1 School,820,Mrs. Stephanie Stambaugh,2805 Longbranch Rd.,,,Union,KY,41091,(859) 384-4500,(859) 384-2945,38.973562,-84.708907,NKCES,905
20162017,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,A1,Preschool,5th,Not a Title 1 School,866,Mary Goble,10854 Us 42,,,Union,KY,41091,(859) 384-5325,(859) 384-5253,38.917117,-84.679638,NKCES,905
20162017,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,A1,Preschool,5th,Not a Title 1 School,467,Mr. Michael Shires,875 North Bend Rd,,,Hebron,KY,41048,(859) 334-7000,(859) 334-7010,39.115586,-84.735441,NKCES,905
20162017,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,734,Kimble Best,8250 Us 42,,,Florence,KY,41042,(859) 282-4620,(859) 282-4625,38.982079,-84.6537,NKCES,905
20162017,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,A1,6th,8th,Title 1 Eligible - No Program,770,Ms. Darla Payne,8300 Us 42,,,Florence,KY,41042,(859) 282-3240,(859) 282-3242,38.982212,-84.655711,NKCES,905
20162017,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,A1,9th,12th,Not a Title 1 School,"1,307",Dallas Wilson,2855 Longbranch Rd,,,Union,KY,41091,(859) 384-5040,(859) 384-5049,38.97322,-84.711547,NKCES,905
20162017,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,A1,6th,8th,Title 1 Eligible - Schoolwide School,727,Tony Pastura,8000 Spruce Dr,,,Florence,KY,41042,(859) 282-4610,(859) 282-2364,38.989023,-84.616814,NKCES,905
20162017,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,A1,Preschool,5th,Not a Title 1 School,759,Connie Crigger,10435 US Hwy 42,,,Union,KY,41091,(859) 384-5000,(859) 384-5007,38.930369,-84.683324,NKCES,905
20162017,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,614,Adele Gormley,5687 Hwy 237,,,Burlington,KY,41005,(859) 334-4460,(859) 334-4463,39.026591,-84.702181,NKCES,905
20162017,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,A1,Preschool,5th,Not a Title 1 School,619,Pamela Thamann,1760 Elmburn Ln,,,Hebron,KY,41048,(859) 283-1003,,39.0946,-84.740848,NKCES,905
20162017,008,BOONE,035,Boone County,,---District Total---,035,,,,K,12th,,"20,245",Randolph Poe,8330 US 42,,,Florence,KY,41042,(859) 283-1003,(859) 282-2376,38.980078,-84.653955,NKCES,905
20162017,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,A1,Entry,5th,Title 1 Eligible - Schoolwide School,620,Mr. Keith Madill,367 Bethlehem Road,,,Paris,KY,40361,(859) 987-2195,(859) 987-2104,38.185545,-84.275516,CKEC,901
20162017,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,A1,9th,12th,Title 1 Eligible - No Program,826,Ms. Kerrie Katz,3341 Lexington Road,,,Paris,KY,40361,(859) 987-2185,(859) 987-5850,38.194243,-84.271994,CKEC,901
20162017,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,A1,6th,8th,Title 1 Eligible - No Program,609,Mr. Travis Earlywine,3339 Lexington Road,,,Paris,KY,40361,(859) 987-2189,(859) 987-5854,38.194403,-84.273995,CKEC,901
20162017,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,A1,Entry,5th,Title 1 Eligible - Schoolwide School,503,Dana Hill,8000 Bypass Road,,,Paris,KY,40361,(859) 987-2106,(859) 987-2107,38.224229,-84.242586,CKEC,901
20162017,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,A1,Entry,5th,Title 1 Eligible - Schoolwide School,133,Gail Mullins,301 College Street,,,North Middletown,KY,40357,(859) 987-2052,(859) 362-4047,38.147192,-84.110422,CKEC,901
20162017,009,BOURBON,041,Bourbon County,,---District Total---,041,,,,K,12th,,"2,691",Amy Duncan Baker,3343 Lexington Road,,,Paris,KY,40361,(859) 987-2180,(859) 987-2182,38.193339122,-84.274881755,CKEC,901
20162017,114,WARREN,042,Bowling Green Independent,070,Bowling Green High School,042070,114042070,210057000105,A1,9th,12th,Title 1 Eligible - Schoolwide School,"1,247",Mr. William King,1801 Rockingham Lane,,,Bowling Green,KY,42104,(270) 746-2300,(270) 746-2305,36.96469,-86.441862,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,065,Bowling Green Junior High,042065,114042065,210057000104,A1,6th,8th,Title 1 Eligible - Schoolwide School,957,Cynthia West,900 Campbell Ln,,,Bowling Green,KY,42104,(270) 746-2290,(270) 746-2297,36.961731,-86.459452,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,011,Childrens Crisis Stabilization Unit,042011,114042011,210057001830,A6,Entry,12th,Not a Title 1 School,,Mr. Donald Sherrill,501 Chestnut St,,,Bowling Green,KY,42101,(270) 746-2200,(270) 746-2205,36.992236,-86.447079,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,460,James Wix,375 Glen Lily Road,,,Bowling Green,KY,42101,(270) 746-2250,(270) 842-3188,36.994595,-86.457514,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,316,Mr. Delvagus Jackson,165 Webb Dr,,,Bowling Green,KY,42101,(270) 746-2270,(270) 746-2275,37.00215,-86.438387,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,A1,Entry,5th,Not a Title 1 School,466,Byron Darnall,610 Wakefield Dr.,,,Bowling Green,KY,42103,(270) 746-2280,(270) 746-2285,36.983894,-86.417644,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,080,T C Cherry Elementary School,042080,114042080,210057000106,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,261,Mr. William Twyman,1001 Liberty Ave,,,Bowling Green,KY,42104,(270) 746-2230,(270) 746-2235,36.976322,-86.446546,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,098,The Academy at 11th Street,042098,114042098,210057001696,A5,6th,12th,Not a Title 1 School,28,Brandon Blake,877 East 11th Avenue,,,Bowling Green,KY,42101,(270) 746-2321,(270) 746-2325,36.985369,-86.438489,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,090,W R McNeill Elementary School,042090,114042090,210057000107,A1,Entry,5th,Not a Title 1 School,408,Mrs. Kelli Brooks,1800 Creason Drive,,,Bowling Green,KY,42101,(270) 746-2260,(270) 746-2265,36.980653,-86.462152,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,013,Warren Regional Juvenile Detention Ctr,042013,114042013,210057001911,A6,6th,12th,Not a Title 1 School,2,Mr. Donald Sherrill,1020 Kentucky St,,,Bowling Green,KY,42102,(270) 746-7155,(270) 746-7167,36.994834,-86.444759,GRREC,902
20162017,114,WARREN,042,Bowling Green Independent,,---District Total---,042,,,,K,12th,,"4,145",Mr. Gary Fields,1211 Center St,,,Bowling Green,KY,42101,(270) 746-2200,(270) 746-2205,36.991841,-86.447469,GRREC,902
20162017,010,BOYD,045,Boyd County,120,Boyd Co Career & Tech Educ Ctr Voc Sch,045120,010045120,210062001479,A2,9th,12th,Not a Title 1 School,365,Douglas Deborde,12300 Midland Trail Rd.,,,Ashland,KY,41102,(606) 928-7120,(606) 928-6432,38.377155,-82.703039,KEDC,903
20162017,010,BOYD,045,Boyd County,010,Boyd County High School,045010,010045010,210062000108,A1,9th,12th,Title 1 Eligible - No Program,664,Thomas Holbrook,14375 Lions Lane,,,Ashland,KY,41102,(606) 928-7100,(606) 928-1312,38.373572,-82.713134,KEDC,903
20162017,010,BOYD,045,Boyd County,035,Boyd County Middle School,045035,010045035,210062000112,A1,6th,8th,Title 1 Eligible - Schoolwide School,717,Kimberly Fitch,1226 Summit Road,,,Ashland,KY,41102,(606) 928-9547,(606) 928-2067,38.427327,-82.699995,KEDC,903
20162017,010,BOYD,045,Boyd County,020,Cannonsburg Elementary School,045020,010045020,210062000109,A1,Entry,5th,Title 1 Eligible - Schoolwide School,283,Jon Stevens,12219 Midland Trail Rd,,,Ashland,KY,41102,(606) 928-7131,(606) 928-2685,38.378376,-82.703209,KEDC,903
20162017,010,BOYD,045,Boyd County,095,Catlettsburg Elementary School,045095,010045095,210062000118,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,242,Jeffery Frasure,3348 Court St,,,Catlettsburg,KY,41129,(606) 739-5515,(606) 739-8625,38.406864,-82.60081,KEDC,903
20162017,010,BOYD,045,Boyd County,097,Ponderosa Elementary School,045097,010045097,210062000030,A1,Entry,5th,Title 1 Eligible - Schoolwide School,384,Mr. Brian Eerenberg,16701 Ponderosa Dr,,,Catlettsburg,KY,41129,(606) 928-2330,(606) 928-2337,38.342852,-82.689766,KEDC,903
20162017,010,BOYD,045,Boyd County,085,Ramey-Estep High School,045085,010045085,210062000640,A6,6th,12th,Title 1 Eligible - No Program,72,Elizabeth Brewster,2901 Pigeon Roost Road,,,Rush,KY,41168,(606) 928-5801,(606) 928-2145,38.291486566,-82.770869357,KEDC,903
20162017,010,BOYD,045,Boyd County,080,Summit Elementary School,045080,010045080,210062000117,A1,Entry,5th,Title 1 Eligible - Schoolwide School,476,Mr. Sean Stewart,830 State Rt 716,,,Ashland,KY,41102,(606) 928-6533,(606) 928-5234,38.435061,-82.698173,KEDC,903
20162017,010,BOYD,045,Boyd County,,---District Total---,045,,,,K,12th,,"2,838",Richard Walter,1104 Bob McCullough Dr,,,Ashland,KY,41102,(606) 928-4141,(606) 928-4771,38.444568,-82.684819,KEDC,903
20162017,011,BOYLE,051,Boyle County,004,Boyle County Day Treatment,051004,011051004,210063001713,A6,6th,12th,Not a Title 1 School,18,Luanne Littlefield,1637 Perryville Road,,,Danville,KY,40422,(859) 583-1732,,37.642601,-84.769413,CKEC,901
20162017,011,BOYLE,051,Boyle County,005,Boyle County High School,051005,011051005,210063000120,A1,9th,12th,Title 1 Eligible - No Program,852,Mr. Mark Wade,1637 Perryville Rd,,,Danville,KY,40422,(859) 236-5047,(236) 236-7820,37.649409,-84.798391,CKEC,901
20162017,011,BOYLE,051,Boyle County,003,Boyle County Middle School,051003,011051003,210063000119,A1,6th,8th,Title 1 Eligible - No Program,627,Steven Karsner,1651 Perryville Rd,,,Danville,KY,40422,(859) 236-4212,(859) 236-9596,37.650149,-84.800781,CKEC,901
20162017,011,BOYLE,051,Boyle County,040,Junction City Elementary School,051040,011051040,210063000121,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,326,Pamela Shunk,250 School St,,,Junction City,KY,40440,(859) 936-7524,(859) 854-0250,37.588744,-84.791133,CKEC,901
20162017,011,BOYLE,051,Boyle County,080,Perryville Elementary School,051080,011051080,210063000124,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,248,Christopher Slone,418 West Fourth St,,,Perryville,KY,40468,(859) 936-7500,(859) 332-2324,37.648332,-84.957077,CKEC,901
20162017,011,BOYLE,051,Boyle County,050,Woodlawn Elementary School,051050,011051050,210063000122,A1,Preschool,5th,Title 1 Eligible - No Program,522,Bernice Bates,1661 Perryville Rd,,,Danville,KY,40422,(859) 236-7688,(859) 236-7360,37.651584,-84.80063,CKEC,901
20162017,011,BOYLE,051,Boyle County,,---District Total---,051,,,,K,12th,,"2,593",Michael Lafavers,352 N Danville By-Pass,,,Danville,KY,40422,(859) 236-6634,(859) 236-8624,37.667918,-84.789332,CKEC,901
20162017,012,BRACKEN,055,Bracken County,010,Bracken County High School,055010,012055010,210066000125,A1,9th,12th,Title 1 Eligible - Schoolwide School,378,Mr. Anthony Dietrich,350 W Miami St,,,Brooksville,KY,41004,(606) 735-3153,(606) 735-2549,38.689909,-84.071694,NKCES,905
20162017,012,BRACKEN,055,Bracken County,060,Bracken County Middle School,055060,012055060,210066001560,A1,6th,8th,Title 1 Eligible - Schoolwide School,281,Clayton King,167 Parsley Drive,,,Brooksville,KY,41004,(606) 735-3425,(606) 735-2057,38.684065,-84.072706,NKCES,905
20162017,012,BRACKEN,055,Bracken County,050,Taylor Elementary School,055050,012055050,210066000128,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,532,Bobbi Jo Brothers,140 Gibson Dr,,,Brooksville,KY,41004,(606) 735-2169,(606) 735-2058,38.68421,-84.070786,NKCES,905
20162017,012,BRACKEN,055,Bracken County,,---District Total---,055,,,,K,12th,,"1,191",Jeffrey Aulick,348 W Miami St,,,Brooksville,KY,41004,(606) 735-2523,(606) 735-3640,38.688958,-84.074043,NKCES,905
20162017,013,BREATHITT,061,Breathitt County,060,Breathitt County High School,061060,013061060,210069000129,A1,9th,12th,Title 1 Eligible - Schoolwide School,533,Mrs. Carolyn McDaniel,2307 Bobcat Lane,,,Jackson,KY,41339,(606) 666-7511,(606) 666-7765,37.555102,-83.38426,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,031,Breathitt Regional Juvenile Det Ctr,061031,013061031,210069001623,A6,6th,12th,Not a Title 1 School,8,Debra Drake,2725 Hwy 30 W,,,Jackson,KY,41339,(606) 295-2350,(606) 295-5446,37.538046969,-83.416168122,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,032,Breathitt Residential Treatment Center,061032,013061032,210069001717,A6,Entry,12th,Not a Title 1 School,5,Mr. Ronald Combs,3826 Highway 15 S,,,Jackson,KY,41339,(606) 666-8820,(606) 666-8597,37.525583804,-83.345422883,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,033,Cadet Leadership Education Program,061033,013061033,210069001842,A6,7th,12th,Not a Title 1 School,28,Dean Smith,2665 Hwy 30 W,,,Jackson,KY,41339,(606) 295-2267,(606) 295-2274,37.538891325,-83.415736286,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,030,Highland-Turner Elementary School,061030,013061030,210069001659,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,190,Sabrina McElroy,10355 HWY 30W,,,Booneville,KY,41314,(606) 295-7181,(606) 295-2710,37.484238,-83.484651,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,150,LBJ Elementary School,061150,013061150,210069000132,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,579,William Noble,90 LBJ Road,,,Jackson,KY,41339,(606) 666-7181,(606) 666-7778,37.559867,-83.370132,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,185,Marie Roberts-Caney Elementary School,061185,013061185,210069000133,A1,Preschool,6th,Title 1 Eligible - Schoolwide School,246,Mr. Jason Fugate,115 Red Skin Run,,,Lost Creek,KY,41348,(606) 666-7775,(606) 666-8307,37.473216,-83.325195,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,390,Sebastian Middle School,061390,013061390,210069000136,A1,7th,8th,Title 1 Eligible - Schoolwide School,280,Mr. Reggie Hamilton,244 LBJ Road,,,Jackson,KY,41339,(606) 666-8894,(606) 666-5336,37.561397,-83.36853,KVEC,904
20162017,013,BREATHITT,061,Breathitt County,,---District Total---,061,,,,K,12th,,"1,869",Michael Watts,420 Court Street,,,Jackson,KY,41339,(606) 666-2491,(606) 666-2493,37.554173,-83.384692,KVEC,904
20162017,014,BRECKINRIDGE,065,Breckinridge County,030,Ben Johnson Elementary School,065030,014065030,210072000139,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,217,Mr. Michael Broadbent,13598 S. Hwy 259,,,Mc Daniels,KY,40152,(270) 756-3070,(270) 756-3071,37.596104,-86.383248,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,010,Breckinridge County High School,065010,014065010,210072000137,A1,9th,12th,Title 1 Eligible - No Program,896,Adam Cox,2019 E. Highway 60,,,Harned,KY,40144,(270) 756-3080,(270) 756-9061,37.754642,-86.42476,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,100,Breckinridge County Middle School,065100,014065100,210072001304,A1,6th,8th,Title 1 Eligible - Schoolwide School,628,Mr. Kevin Coomes,1877 E. Highway 60,,,Harned,KY,40144,(270) 756-3060,(270) 756-5183,37.755832,-86.427401,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,040,Custer Elementary School,065040,014065040,210072000140,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,202,James Luttrell,14880 Hwy 690,,,Custer,KY,40115,(270) 756-3040,(270) 756-3041,37.740946,-86.251261,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,020,Hardinsburg Elementary School,065020,014065020,210072000138,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,414,William Parker,419 E Third St,,,Hardinsburg,KY,40143,(270) 756-3020,(270) 756-3021,37.781836,-86.453002,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,050,Irvington Elementary School,065050,014065050,210072000141,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,358,Jonathan Miller,611 W Hwy 60,,,Irvington,KY,40146,(270) 756-3050,(270) 756-3051,37.874964,-86.28998,GRREC,902
20162017,014,BRECKINRIDGE,065,Breckinridge County,,---District Total---,065,,,,K,12th,,"2,715",Nick Carter,86 Airport Rd,,,Hardinsburg,KY,40143,(270) 756-3000,(270) 756-6888,37.782217404,-86.450519109,GRREC,902
20162017,015,BULLITT,071,Bullitt County,005,Bernheim Middle School,071005,015071005,210075000414,A1,6th,8th,Title 1 Eligible - Schoolwide School,456,Catherine Stephens,700 Audubon Dr,,,Shepherdsville,KY,40165,(502) 869-4000,(502) 543-8295,37.917182,-85.68512,OVEC,906
20162017,015,BULLITT,071,Bullitt County,010,Brooks Elementary School,071010,015071010,210075000144,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,475,Melissa Boyle,1430 Brooks Hill Road,,,Brooks,KY,40109,(502) 869-2000,(502) 957-5498,38.063460322,-85.717834312,OVEC,906
20162017,015,BULLITT,071,Bullitt County,120,Bullitt Alternative Center,071120,015071120,210075000929,A6,6th,12th,Title 1 Eligible - Schoolwide School,42,Mr. Shannon Hall,381 High School Dr,,,Shepherdsville,KY,40165,(502) 869-6700,(502) 921-1930,38.001155,-85.699072,OVEC,906
20162017,015,BULLITT,071,Bullitt County,015,Bullitt Central High School,071015,015071015,210075000145,A1,9th,12th,Title 1 Eligible - Schoolwide School,"1,322",Erik Huber,1330 Hwy 44 E,,,Shepherdsville,KY,40165,(502) 869-6000,(502) 543-1797,37.999109,-85.697787,OVEC,906
20162017,015,BULLITT,071,Bullitt County,016,Bullitt East High School,071016,015071016,210075001409,A1,9th,12th,Not a Title 1 School,"1,461",Christopher Mason,11450 Hwy 44E,,,Mount Washington,KY,40047,(502) 869-6400,(502) 538-8368,38.056114,-85.531337,OVEC,906
20162017,015,BULLITT,071,Bullitt County,018,Bullitt Lick Middle School,071018,015071018,210075001410,A1,6th,8th,Title 1 Eligible - Schoolwide School,555,Kevin Connors,555 W Blue Lick Rd,,,Shepherdsville,KY,40165,(502) 869-5400,(502) 543-1685,37.997756,-85.720392,OVEC,906
20162017,015,BULLITT,071,Bullitt County,020,Cedar Grove Elementary,071020,015071020,210075000146,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,427,Bonita Franklin,1900 Cedar Grove Road,,,Shepherdsville,KY,40165,(502) 869-3800,(502) 543-3691,37.980779,-85.679145,OVEC,906
20162017,015,BULLITT,071,Bullitt County,060,Crossroads Elementary,071060,015071060,210075002286,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,490,Julianne Skeens,156 Erin Circle,,,Mount Washington,KY,40047,(502) 869-7400,(502) 538-0494,38.047162,-85.547444,OVEC,906
20162017,015,BULLITT,071,Bullitt County,009,Eastside Middle School,071009,015071009,210075001975,A1,6th,8th,Not a Title 1 School,625,Troy Wood,6925 Hwy 44E,,,Mount Washington,KY,40047,(502) 869-5000,(502) 538-0659,38.027635,-85.603666,OVEC,906
20162017,015,BULLITT,071,Bullitt County,006,Freedom Elementary School,071006,015071006,210075001958,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,430,Matthew Treadway,4682 North Preston Hwy.,,,Shepherdsville,KY,40165,(502) 869-3600,(502) 955-8866,38.048319,-85.675324,OVEC,906
20162017,015,BULLITT,071,Bullitt County,025,Hebron Middle School,071025,015071025,210075000147,A1,6th,8th,Title 1 Eligible - Schoolwide School,503,Kelland Garland,3300 E Hebron Ln,,,Shepherdsville,KY,40165,(502) 869-4200,(502) 957-6014,38.048855,-85.669885,OVEC,906
