SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,FINANCE_TYPE,FINANCE_LABEL,FINANCE_VALUE,FINANCE_RANK,COOP,COOP_CODE
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$599,150",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$2,572,051",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$2,038,102",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$19,908,170",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$2,178,983",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$11,618,359",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$3,145,136",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$2,106,518",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Total Expenditures,"$44,166,468",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,$921,160,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$3,401",42,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$638,161,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$5,828",139,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$597,53,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,$753,165,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$175,168,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$12,930",96,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$617,104,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,7.1%,148,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SALARIES,Average Teacher Salary,"$48,122",109,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SALARIES,Average Principal Salary,"$85,958",57,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SALARIES,Total Substitute Teacher Expenditures,"$471,909",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$138.00,16,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Net General Fund SEEK,"$12,468,642",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Capital Outlay,"$332,363",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Net General Fund SEEK per Pupil,"$3,752",147,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Building Fund - State,"$905,730",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Building Fund - Local,"$2,545,008",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Transportation SEEK Funding,"$994,238",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Actual Transportation Expenditures,"$2,106,518",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,47.20%,106,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,Assessment,"$1,696,671,692",,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,Assessment per Pupil,"$510,488",43,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,Real Estate Tax,60.8,85,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,Tangible / Personal Property Tax,60.8,87,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,Levied Equivalent Rate,66.5,98,CKEC,901
20162017,003,ANDERSON,011,Anderson County,,---District---,011,,,TAX,30-cent Local Effort,"$5,090,015",,CKEC,901
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),"2,813.80",51,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),"3,092.45",50,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,"2,924.15",50,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Fund Balance,"$1,263,961",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Fund Balance Percentage,5.47%,163,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,Yes,,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,FTE Certified Staff,248.0,52,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,210.0,51,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,FTE Classified Staff,258.3,46,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,85.42%,70,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Local Revenue,"$8,710,671",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,State Revenue,"$21,590,014",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Total Revenue,"$41,279,923",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Federal Revenue,"$5,799,239",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$5,180,000",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$14,117",62,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,983",53,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,"$1,771",45,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$7,383",106,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,979",84,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$2,914,690",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$770,386",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Total Expenditures,"$38,144,715",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$1,140,294",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$3,539,492",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$2,263,971",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$18,863,245",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$4,189,562",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$4,463,075",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$13,045",93,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$263,156,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$390,130,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,"$1,210",29,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,"$1,433",3,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,451",75,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$774,126,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,$997,150,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$1,526",93,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,7.6%,140,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SALARIES,Average Teacher Salary,"$50,203",57,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SALARIES,Average Principal Salary,"$79,202",118,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SALARIES,Total Substitute Teacher Expenditures,"$330,268",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SALARIES,Substitute Teacher Expenditures Per Pupil,$113.00,49,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Net General Fund SEEK,"$13,080,408",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Capital Outlay,"$281,380",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Net General Fund SEEK per Pupil,"$4,649",83,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Building Fund - State,"$1,157,910",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Building Fund - Local,"$1,045,294",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Transportation SEEK Funding,"$534,702",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Actual Transportation Expenditures,"$770,386",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,SEEK,Percent of Actual Transportation Expenditures Funded by SEEK,69.41%,16,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,Assessment,"$1,045,293,833",,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,Assessment per Pupil,"$371,489",94,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,Real Estate Tax,65.8,58,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,Tangible / Personal Property Tax,65.8,59,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,Levied Equivalent Rate,78.6,46,KEDC,903
20162017,010,BOYD,012,Ashland Independent,,---District---,012,,,TAX,30-cent Local Effort,"$3,135,881",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,SEEK Average Daily Attendance (SEEK ADA),255.14,170,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Average Daily Membership (ADM),275.80,170,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Average Daily Attendance (ADA) no adjustments,262.01,170,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Fund Balance,"$361,640",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Fund Balance Percentage,17.83%,98,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,4% or Above Adopted Rate,Yes,,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,FTE Certified Staff,26.3,169,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,FTE Certified Staff - Teachers,19.2,170,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,FTE Classified Staff,18.0,170,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Percent of Salaries and Benefits to Total Expenditures,84.05%,106,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,FINANCIAL SUMMARY,Bonding Capacity to Revenue Ratio,,1,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Local Revenue,"$687,663",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue,"$2,676,501",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Federal Revenue,"$371,419",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,State Revenue,"$2,529,623",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Total Revenue,"$6,265,206",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,State Revenue per Pupil,"$9,655",8,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Total Revenue per Pupil,"$23,912",4,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Local Revenue per Pupil,"$2,625",103,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Capital Outlay and Other Revenue per Pupil,"$10,215",4,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Federal Revenue per Pupil,"$1,418",108,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Total Expenditures,"$6,323,682",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Transportation,"$102,725",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Student Support,"$167,545",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance,"$274,667",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support,"$9,977",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Instruction,"$1,636,053",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations,"$240,240",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt,"$3,232,235",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Administration,"$660,240",,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Administration per Pupil,"$2,520",6,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Capital Outlay and Debt per Pupil,"$12,336",3,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Enterprise Operations per Pupil,$917,75,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Instruction per Pupil,"$6,244",103,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Instructional Staff Support per Pupil,$38,173,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Operations and Maintenance per Pupil,"$1,048",63,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Student Support per Pupil,$639,33,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Total Expenditures per Pupil,"$24,135",2,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Expenditures on Transportation per Pupil,$392,145,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,REVENUES AND EXPENDITURES,Percent of Administrative to Total Expenditures,10.4%,62,KEDC,903
20162017,012,BRACKEN,013,Augusta Independent,,---District---,013,,,SALARIES,Average Teacher Salary,"$42,540",173,KEDC,903
